entity_id,entity_name,entity_type,registration_number,registration_date,registration_age_days,jurisdiction,jurisdiction_risk,sector,sector_risk,ubo_name,ubo_nationality,ubo_count,ubo_disclosed,ubo_pep_flag,ubo_sanctions_flag,entity_sanctions_flag,worldcheck_hit,shell_company_flag,complex_structure_flag,num_subsidiaries,layering_depth,adverse_media_flag,adverse_media_count,annual_turnover_cr,declared_income_cr,income_turnover_gap,dormant_flag,director_name,multi_directorship_flag,director_company_count,docs_complete,rule_risk_score,sar_label,jurisdiction_risk_enc,sector_risk_enc,entity_type_enc,reg_age_years,ubo_opacity_score,structure_complexity,financial_opacity,alert_signal_count,ml_risk_score,ml_risk_tier,ml_alert
ENT00763,Chen Capital Ltd,Private Limited,REG284469,2005-02-11,7748,India,Low,Cryptocurrency,High,Sarah Reddy,British,3,0,1,1,0,1,1,0,12,5,0,0,460.47,167.78,42.87,0,Priya Gupta,0,2,0,100,1,1,0,2,21.23,100,67.82474678730767,3.7812307151781224,3,100.0,High,1
ENT00764,Kumar Group LLP,Public Limited,REG469128,2013-11-27,4537,Australia,Low,Logistics,Low,Rajesh Singh,Russian,1,1,0,0,0,0,0,0,3,1,0,0,439.89,144.48,6.45,0,Wei Mehta,0,1,1,0,0,1,1,3,12.43,0,11.931471805599454,2.0082140323914683,0,0.0,Low,0
ENT00765,Nair Trading LLP,Sole Proprietor,REG397887,2012-01-13,5221,Cayman Islands,High,Retail,Low,Priya Gupta,Indian,3,0,0,0,0,0,0,1,17,4,1,9,391.37,67.83,187.88,0,John Nair,0,1,0,95,1,0,1,4,14.3,40,59.45185878948082,5.2411118927772575,3,100.0,High,1
ENT00766,Singh Group Ltd,LLP,REG379894,2008-05-12,6562,Japan,Low,Hospitality,Medium,Sunita Gupta,Cayman,1,1,0,0,0,0,0,0,4,2,0,0,249.84,46.55,110.19,0,Wei Nair,0,3,1,12,0,1,2,0,17.98,0,18.0471895621705,4.711240449715158,0,0.0,Low,0
ENT00767,Al-Farsi Consulting LLP,Public Limited,REG299661,2005-01-09,7781,Cyprus,Medium,Import/Export,Medium,Wei Sharma,Cayman,2,1,0,0,0,0,0,0,0,1,0,0,269.43,29.83,179.94,0,Mohammed Gupta,0,2,1,27,0,2,2,3,21.32,0,5.0,5.198165484597595,0,0.0,Low,0
ENT00768,Patel Holdings LLP,Private Limited,REG533285,2012-12-16,4883,Cyprus,Medium,Retail,Low,Arun Iyer,UAE,1,1,0,0,0,0,0,0,4,1,0,0,251.34,37.46,138.96,0,Rajesh Chen,0,3,1,15,0,2,1,2,13.38,0,13.047189562170502,4.9413566674994875,0,0.0,Low,0
ENT00769,Al-Farsi Capital Ltd,Partnership,REG545700,2018-05-13,2909,Germany,Low,Education,Low,Mohammed Reddy,American,2,1,0,0,0,0,0,0,3,1,0,0,280.79,45.59,144.02,0,Mohammed Nair,0,2,1,0,0,1,1,1,7.97,0,11.931471805599454,4.976871663943447,0,0.0,Low,0
ENT00770,Sharma Ventures LLP,Public Limited,REG589393,2012-07-19,5033,Australia,Low,Retail,Low,Wei Nair,Russian,2,1,0,0,0,0,0,0,2,2,0,0,107.37,29.31,19.44,0,John Al-Farsi,0,1,1,0,0,1,1,3,13.79,0,15.49306144334055,3.017493765335504,0,0.0,Low,0
ENT00771,Chen Holdings Ltd,Trust,REG848613,2022-02-14,1536,Japan,Low,Manufacturing,Low,Deepika Iyer,American,2,1,0,0,0,0,0,0,3,2,0,0,126.68,49.61,22.15,0,Arun Singh,0,3,1,0,0,1,1,5,4.21,0,16.931471805599454,3.1419947805322432,0,0.0,Low,0
ENT00772,Sharma Consulting LLP,Sole Proprietor,REG948502,2013-02-20,4817,Japan,Low,Healthcare,Low,John Iyer,British,1,1,0,0,0,0,0,0,0,2,0,0,63.05,23.1,6.25,0,Wei Reddy,0,1,1,0,0,1,1,4,13.2,0,10.0,1.9810014688665833,0,0.0,Low,0
ENT00773,Kumar Enterprises Ltd,Partnership,REG850051,2006-03-22,7344,Canada,Low,Logistics,Low,Sarah Mehta,Russian,4,0,0,1,1,1,0,0,17,3,1,8,183.94,40.66,61.96,0,John Iyer,0,1,0,100,1,1,1,1,20.12,70,29.451858789480823,4.1424996041091475,3,100.0,High,1
ENT00774,Williams Holdings Ltd,Trust,REG907196,2009-11-24,6001,USA,Low,Healthcare,Low,Rajesh Chen,Cayman,2,1,0,0,0,0,0,0,4,1,0,0,444.35,96.08,156.11,0,Sarah Mehta,0,2,1,0,0,1,1,5,16.44,0,13.047189562170502,5.056946196959506,0,0.0,Low,0
ENT00775,Patel Holdings LLP,Trust,REG166405,2010-07-12,5771,Dubai,Medium,Healthcare,Low,Mohammed Mehta,Russian,2,1,0,0,0,0,0,0,2,1,0,0,395.77,134.39,7.4,0,John Gupta,0,1,1,15,0,2,1,5,15.81,0,10.49306144334055,2.128231705849268,0,0.0,Low,0
ENT00776,Kumar Ventures LLP,Partnership,REG539283,2017-02-06,3370,USA,Low,Retail,Low,Deepika Nair,Nigerian,1,1,0,0,0,0,0,0,3,2,0,0,226.49,77.69,6.58,0,Rajesh Singh,0,3,1,0,0,1,1,1,9.23,0,16.931471805599454,2.0255131996542803,0,0.0,Low,0
ENT00777,Kumar Enterprises Ltd,Public Limited,REG426480,2019-09-29,2405,Marshall Islands,High,Cryptocurrency,High,Ananya Singh,UAE,6,0,0,0,0,0,1,0,7,4,1,4,168.52,25.9,90.82,0,Ananya Sharma,0,3,1,100,1,0,0,3,6.59,40,60.39720770839918,4.519830138821076,2,100.0,High,1
ENT00778,Nair Group Ltd,Sole Proprietor,REG332068,2022-10-24,1284,India,Low,Retail,Low,Mohammed Iyer,Cayman,1,1,0,0,0,0,0,0,4,1,0,0,281.94,28.56,196.26,0,Priya Patel,0,3,1,0,0,1,1,4,3.52,0,13.047189562170502,5.284522655525848,0,0.0,Low,0
ENT00779,Iyer Group Ltd,Public Limited,REG981979,2015-09-12,3883,Seychelles,High,Cryptocurrency,High,Sarah Williams,Cayman,4,0,0,0,1,1,1,1,11,5,0,0,371.65,48.36,226.57,0,Arun Sharma,1,8,1,100,1,0,0,3,10.64,40,92.42453324894001,5.427457883371127,4,100.0,High,1
ENT00780,Al-Farsi Ventures LLP,Public Limited,REG859366,2015-06-28,3959,Australia,Low,Retail,Low,John Patel,American,1,1,0,0,0,0,0,0,3,2,0,0,263.5,83.6,12.7,0,Mohammed Reddy,0,3,1,0,0,1,1,3,10.85,0,16.931471805599454,2.617395832834079,0,0.0,Low,0
ENT00781,Reddy Holdings Ltd,Sole Proprietor,REG113863,2016-05-09,3643,Germany,Low,Healthcare,Low,Wei Mehta,British,2,1,0,0,0,0,0,0,2,2,0,0,22.49,4.72,8.33,0,Rajesh Sharma,0,2,1,0,0,1,1,4,9.98,0,15.49306144334055,2.2332350148592526,0,0.0,Low,0
ENT00782,Kumar Holdings Ltd,Partnership,REG497991,2022-10-01,1307,Cyprus,Medium,Pawnbroking,Medium,John Gupta,UAE,1,1,0,0,0,0,0,0,1,1,0,0,28.82,11.14,4.6,0,Fatima Mehta,0,3,1,27,0,2,2,1,3.58,0,8.465735902799727,1.7227665977411035,0,0.0,Low,0
ENT00783,Gupta Capital Ltd,Partnership,REG727542,2019-11-09,2364,Canada,Low,Healthcare,Low,Ananya Kumar,Russian,2,1,0,0,0,0,0,0,2,2,0,0,441.46,141.98,15.52,0,Deepika Singh,0,1,1,0,0,1,1,1,6.48,0,15.49306144334055,2.804571768092832,0,0.0,Low,0
ENT00784,Kumar Group LLP,Public Limited,REG511368,2011-09-17,5339,Cayman Islands,High,Retail,Low,Wei Al-Farsi,UAE,6,1,0,0,0,0,1,0,16,3,0,0,177.49,62.36,9.59,0,Sarah Sharma,1,18,1,60,1,0,1,3,14.63,0,59.16606672028108,2.359910159613315,2,100.0,High,1
ENT00785,Patel Consulting Ltd,Sole Proprietor,REG332343,2010-03-29,5876,Germany,Low,Logistics,Low,Carlos Williams,British,1,1,0,0,0,0,0,0,3,1,0,0,84.32,17.31,32.39,0,Carlos Chen,0,1,1,0,0,1,1,4,16.1,0,11.931471805599454,3.508256453955563,0,0.0,Low,0
ENT00786,Williams Enterprises Ltd,Partnership,REG559780,2008-11-02,6388,Germany,Low,IT Services,Low,Sunita Chen,UAE,1,1,0,0,0,0,0,0,3,2,0,0,300.7,84.18,48.16,0,Carlos Iyer,0,3,1,0,0,1,1,1,17.5,0,16.931471805599454,3.895080284697834,0,0.0,Low,0
ENT00787,Iyer Solutions Ltd,LLP,REG656657,2020-01-26,2286,India,Low,Logistics,Low,Mohammed Nair,Indian,2,1,0,0,0,0,0,0,0,1,0,0,490.23,144.18,57.69,0,Sunita Williams,0,3,1,0,0,1,1,0,6.26,0,5.0,4.072269354570243,0,0.0,Low,0
ENT00788,Patel Consulting Ltd,Trust,REG824225,2017-09-10,3154,USA,Low,Healthcare,Low,Carlos Nair,American,1,1,0,0,0,0,0,0,3,2,0,0,491.01,78.49,255.54,0,Deepika Singh,0,1,1,0,0,1,1,5,8.64,0,16.931471805599454,5.5472845978717045,0,0.0,Low,0
ENT00789,Singh Consulting Ltd,Public Limited,REG905319,2006-06-03,7271,Belize,High,Mining,High,Priya Singh,Russian,6,0,1,0,0,0,1,0,17,3,1,12,1.2,0.16,0.72,0,Rajesh Kumar,1,16,1,100,1,0,0,3,19.92,70,59.45185878948082,0.5423242908253617,3,100.0,High,1
ENT00790,Mehta Enterprises LLP,LLP,REG293596,2018-11-05,2733,USA,Low,Logistics,Low,Priya Kumar,Cayman,1,1,0,0,0,0,0,0,0,1,0,0,420.8,66.91,220.07,0,Fatima Mehta,0,2,1,0,0,1,1,0,7.49,0,5.0,5.398479393447017,0,0.0,Low,0
ENT00791,Williams Solutions LLP,Sole Proprietor,REG922270,2018-10-12,2757,Japan,Low,Manufacturing,Low,Rajesh Sharma,American,2,1,0,0,0,0,0,0,4,2,0,0,220.9,83.83,30.59,0,Sunita Al-Farsi,0,1,1,0,0,1,1,4,7.55,0,18.0471895621705,3.4528406148139936,0,0.0,Low,0
ENT00792,Gupta Enterprises Ltd,Public Limited,REG163812,2020-01-01,2311,USA,Low,Logistics,Low,Carlos Patel,Cayman,1,1,0,0,0,0,0,0,4,2,0,0,379.46,51.59,224.69,0,Ananya Nair,0,3,1,0,0,1,1,3,6.33,0,18.0471895621705,5.41916237624024,0,0.0,Low,0
ENT00793,Sharma Trading Ltd,Partnership,REG114975,2019-09-06,2428,Australia,Low,Healthcare,Low,Mohammed Reddy,Nigerian,1,1,0,0,0,0,0,0,3,2,0,0,232.05,76.9,1.35,0,Wei Chen,0,1,1,0,0,1,1,1,6.65,0,16.931471805599454,0.8544153281560676,0,0.0,Low,0
ENT00794,Chen Trading Ltd,LLP,REG796715,2021-11-19,1623,Japan,Low,Gambling,High,Rajesh Kumar,Russian,4,0,0,1,0,1,1,1,10,5,0,0,1.08,0.3,0.18,0,Ananya Al-Farsi,0,3,1,100,1,1,0,0,4.45,70,91.98947636399186,0.16551443847757338,3,100.0,High,1
ENT00795,Reddy Ventures Ltd,Trust,REG678447,2023-08-14,990,Cyprus,Medium,Real Estate,Medium,Wei Patel,Russian,2,1,0,0,0,0,0,0,1,1,0,0,86.3,25.98,8.36,0,Mohammed Kumar,0,2,1,27,0,2,2,5,2.71,0,8.465735902799727,2.2364452904895007,0,0.0,Low,0
ENT00796,Williams Consulting Ltd,Private Limited,REG546721,2018-08-01,2829,Canada,Low,IT Services,Low,Arun Chen,British,2,1,0,0,0,0,0,0,2,1,0,0,401.9,124.72,27.74,0,Priya Iyer,0,3,1,0,0,1,1,2,7.75,0,10.49306144334055,3.358289880650879,0,0.0,Low,0
ENT00797,Sharma Ventures LLP,Sole Proprietor,REG513250,2006-05-26,7279,USA,Low,Manufacturing,Low,Carlos Gupta,American,1,1,0,0,0,0,0,0,1,2,0,0,279.67,89.47,11.26,0,Priya Reddy,0,1,1,0,0,1,1,4,19.94,0,13.465735902799727,2.506341930508065,0,0.0,Low,0
ENT00798,Gupta Ventures LLP,Public Limited,REG178481,2022-12-06,1241,Germany,Low,Retail,Low,Mohammed Kumar,British,1,1,0,0,0,0,0,0,3,1,0,0,472.24,101.31,168.31,0,Sarah Chen,0,3,1,0,0,1,1,3,3.4,0,11.931471805599454,5.131731354140141,0,0.0,Low,0
ENT00799,Kumar Trading Ltd,LLP,REG367735,2005-04-28,7672,Belize,High,Mining,High,Rajesh Williams,British,5,0,1,0,0,0,0,1,6,5,1,12,4.07,0.67,2.06,0,Wei Chen,0,1,0,100,1,0,0,0,21.02,70,59.72955074527657,1.1184149159642893,3,100.0,High,1
ENT00800,Iyer Group LLP,Private Limited,REG387195,2013-01-07,4861,Australia,Low,Logistics,Low,Deepika Mehta,Indian,1,1,0,0,0,0,0,0,3,1,0,0,480.02,107.73,156.83,0,Rajesh Sharma,0,2,1,0,0,1,1,2,13.32,0,11.931471805599454,5.0615185044108255,0,0.0,Low,0
ENT00801,Reddy Enterprises Ltd,Private Limited,REG970957,2018-10-12,2757,Germany,Low,Pawnbroking,Medium,Deepika Gupta,Russian,1,1,0,0,0,0,0,0,0,1,0,0,187.56,69.38,20.58,0,Priya Reddy,0,1,1,12,0,1,2,2,7.55,0,5.0,3.0717669598299886,0,0.0,Low,0
ENT00802,Williams Capital Ltd,Public Limited,REG153124,2015-06-11,3976,Canada,Low,IT Services,Low,Arun Patel,Russian,2,1,0,0,0,0,0,0,1,1,0,0,467.42,108.46,142.04,0,Priya Singh,0,3,1,0,0,1,1,3,10.89,0,8.465735902799727,4.963124311425204,0,0.0,Low,0
ENT00803,Mehta Enterprises Ltd,LLP,REG305649,2005-07-23,7586,Cayman Islands,High,Manufacturing,Low,Wei Patel,Nigerian,4,0,1,1,0,1,0,0,16,6,0,0,4.96,1.53,0.37,0,Deepika Reddy,0,2,0,100,1,0,1,0,20.78,100,44.16606672028108,0.31481073984003355,2,100.0,High,1
ENT00804,Kumar Solutions Ltd,Private Limited,REG893241,2008-05-20,6554,USA,Low,Healthcare,Low,Ananya Al-Farsi,British,2,1,0,0,0,0,0,0,4,2,0,0,162.7,43.59,31.93,0,Carlos Sharma,0,1,1,0,0,1,1,2,17.96,0,18.0471895621705,3.494384096388273,0,0.0,Low,0
ENT00805,Kumar Ventures Ltd,Partnership,REG425409,2018-11-28,2710,Seychelles,High,Gambling,High,Deepika Singh,Nigerian,3,1,0,1,1,1,1,1,5,5,1,7,3.6,0.66,1.62,0,Wei Al-Farsi,1,8,1,100,1,0,0,1,7.42,30,88.95879734614027,0.9631743177730056,5,100.0,High,1
ENT00806,Kumar Solutions LLP,LLP,REG303711,2010-06-28,5785,Malta,Medium,Money Services,Medium,Deepika Mehta,Cayman,1,1,0,0,0,0,0,0,2,2,0,0,215.74,55.27,49.93,0,Priya Reddy,0,2,1,27,0,2,2,0,15.85,0,15.49306144334055,3.9304521408965134,0,0.0,Low,0
ENT00807,Williams Holdings LLP,Trust,REG565407,2023-02-04,1181,Australia,Low,Logistics,Low,John Reddy,American,1,1,0,0,0,0,0,0,1,2,0,0,225.31,35.24,119.59,0,Sarah Iyer,0,2,1,0,0,1,1,5,3.24,0,13.465735902799727,4.792396362115501,0,0.0,Low,0
ENT00808,Nair Capital Ltd,Partnership,REG779455,2016-05-29,3623,Hong Kong,Medium,IT Services,Low,Sarah Gupta,Nigerian,1,1,0,0,0,0,0,0,3,2,0,0,21.58,8.35,3.47,0,Priya Sharma,0,3,1,15,0,2,1,1,9.93,0,16.931471805599454,1.4973884086254776,0,0.0,Low,0
ENT00809,Sharma Capital Ltd,Sole Proprietor,REG948034,2010-06-05,5808,Australia,Low,Education,Low,John Chen,British,2,1,0,0,0,0,0,0,4,2,0,0,345.98,63.6,155.18,0,Rajesh Chen,0,3,1,0,0,1,1,4,15.91,0,18.0471895621705,5.051009188234529,0,0.0,Low,0
ENT00810,Williams Holdings LLP,Private Limited,REG643912,2008-06-14,6529,British Virgin Islands,High,Logistics,Low,Sarah Iyer,American,5,1,1,1,0,1,0,0,19,3,1,11,2.53,0.96,0.35,0,Priya Nair,1,10,0,100,1,0,1,2,17.89,60,29.978661367769952,0.30010459245033805,4,100.0,High,1
ENT00811,Mehta Enterprises LLP,Public Limited,REG833703,2006-07-31,7213,Japan,Low,Import/Export,Medium,Wei Nair,Indian,1,1,0,0,0,0,0,0,1,1,0,0,437.39,56.64,267.47,0,Ananya Kumar,0,3,1,12,0,1,2,3,19.76,0,8.465735902799727,5.592739175862877,0,0.0,Low,0
ENT00812,Kumar Group Ltd,LLP,REG983059,2008-05-22,6552,USA,Low,Hospitality,Medium,Ananya Singh,Nigerian,2,1,0,0,0,0,0,0,2,1,0,0,47.3,18.47,8.11,0,John Williams,0,2,1,12,0,1,2,0,17.95,0,10.49306144334055,2.209372711271867,0,0.0,Low,0
ENT00813,Al-Farsi Ventures LLP,Public Limited,REG546587,2016-03-08,3705,Malta,Medium,Manufacturing,Low,Sunita Patel,Cayman,2,1,0,0,0,0,0,0,0,2,0,0,76.38,29.19,11.19,0,Carlos Mehta,0,2,1,15,0,2,1,3,10.15,0,10.0,2.5006159434931803,0,0.0,Low,0
ENT00814,Williams Ventures Ltd,Trust,REG740497,2008-08-03,6479,Australia,Low,Education,Low,Sunita Gupta,Indian,2,1,0,0,0,0,0,0,4,2,0,0,170.78,38.67,54.77,0,Wei Nair,0,1,1,0,0,1,1,5,17.75,0,18.0471895621705,4.021236090401462,0,0.0,Low,0
ENT00815,Al-Farsi Group Ltd,Sole Proprietor,REG962255,2012-12-04,4895,Australia,Low,IT Services,Low,Arun Patel,Russian,1,1,0,0,0,0,0,0,2,2,0,0,108.98,18.24,54.26,0,Wei Reddy,0,1,1,0,0,1,1,4,13.41,0,15.49306144334055,4.01204931949527,0,0.0,Low,0
ENT00816,Al-Farsi Ventures Ltd,LLP,REG738251,2020-07-27,2103,Marshall Islands,High,Gambling,High,Deepika Iyer,UAE,3,0,0,0,0,0,1,0,13,5,0,0,158.37,43.33,28.38,0,Ananya Gupta,0,1,1,95,1,0,0,0,5.76,40,68.19528664807629,3.380314170745731,1,100.0,High,1
ENT00817,Gupta Consulting LLP,Trust,REG333503,2015-10-01,3864,Belize,High,Arms & Defense,High,Deepika Sharma,American,4,1,0,1,0,1,0,1,11,4,0,0,4.41,0.89,1.74,0,Wei Nair,0,2,0,100,1,0,0,5,10.59,30,57.42453324894,1.007957920399979,3,100.0,High,1
ENT00818,Singh Group Ltd,LLP,REG813733,2010-04-27,5847,Marshall Islands,High,Arms & Defense,High,John Nair,Indian,3,1,0,0,0,0,1,0,8,6,1,9,2.83,0.87,0.22,0,Rajesh Mehta,0,2,1,90,1,0,0,0,16.02,0,70.9861228866811,0.1988508587451652,2,100.0,High,1
ENT00819,Iyer Solutions LLP,Private Limited,REG963348,2005-04-04,7696,UK,Low,Healthcare,Low,Mohammed Gupta,British,1,1,0,0,0,0,0,0,1,2,0,0,98.94,24.52,25.38,0,Fatima Sharma,0,1,1,0,0,1,1,2,21.08,0,13.465735902799727,3.2726061472891685,0,0.0,Low,0
ENT00820,Kumar Capital Ltd,Private Limited,REG762698,2022-01-14,1567,Vanuatu,High,Manufacturing,Low,Carlos Williams,Russian,3,1,0,0,0,0,0,0,6,6,0,0,2.34,0.76,0.06,0,Wei Nair,1,15,0,55,1,0,1,2,4.29,0,39.72955074527657,0.058268908123975775,2,100.0,High,1
ENT00821,Patel Group LLP,LLP,REG913149,2006-12-11,7080,UK,Low,IT Services,Low,Wei Iyer,British,2,1,0,0,0,0,0,0,0,2,0,0,101.64,34.89,3.03,0,Sarah Singh,0,3,1,0,0,1,1,0,19.4,0,10.0,1.3937663759585917,0,0.0,Low,0
ENT00822,Nair Enterprises Ltd,Trust,REG797826,2020-02-21,2260,Cyprus,Medium,Real Estate,Medium,Wei Mehta,Nigerian,2,1,0,0,0,0,0,0,2,1,0,0,492.15,107.86,168.57,0,Wei Gupta,0,1,1,27,0,2,2,5,6.19,0,10.49306144334055,5.133265820919036,0,0.0,Low,0
ENT00823,Singh Solutions Ltd,Sole Proprietor,REG912362,2015-01-07,4131,Cyprus,Medium,Education,Low,John Gupta,Nigerian,1,1,0,0,0,0,0,0,2,1,0,0,346.06,109.87,16.45,0,John Williams,0,3,1,15,0,2,1,4,11.32,0,10.49306144334055,2.859339648648436,0,0.0,Low,0
ENT00824,Mehta Consulting Ltd,Sole Proprietor,REG950133,2005-01-18,7772,UK,Low,Education,Low,Sunita Gupta,American,2,1,0,0,0,0,0,0,0,2,0,0,253.51,74.05,31.36,0,Fatima Gupta,0,1,1,0,0,1,1,4,21.29,0,10.0,3.4769230921902907,0,0.0,Low,0
ENT00825,Patel Capital Ltd,Public Limited,REG802675,2006-03-08,7358,Seychelles,High,Mining,High,Ananya Iyer,UAE,6,0,1,0,0,0,1,1,7,5,0,0,115.55,42.94,13.27,0,Sunita Williams,0,3,1,100,1,0,0,3,20.16,70,90.39720770839918,2.658159431488745,2,100.0,High,1
ENT00826,Chen Capital Ltd,Private Limited,REG723549,2006-01-22,7403,Canada,Low,Real Estate,Medium,Sarah Nair,Nigerian,2,1,0,0,0,0,0,0,0,2,0,0,240.4,36.7,130.3,0,Priya Singh,0,2,1,12,0,1,2,2,20.28,0,10.0,4.877484781308751,0,0.0,Low,0
ENT00827,Chen Ventures Ltd,Public Limited,REG324420,2016-08-22,3538,USA,Low,Gambling,High,Arun Williams,American,5,0,1,0,0,0,0,0,9,6,0,0,393.76,157.13,77.63,0,Rajesh Williams,0,2,1,65,1,1,0,3,9.69,70,41.51292546497023,4.364753306003425,0,100.0,High,1
ENT00828,Kumar Capital Ltd,Private Limited,REG736051,2014-12-14,4155,Hong Kong,Medium,Retail,Low,Mohammed Williams,Nigerian,2,1,0,0,0,0,0,0,0,2,0,0,193.87,66.64,6.05,0,John Mehta,0,2,1,15,0,2,1,2,11.38,0,10.0,1.9530276168241774,0,0.0,Low,0
ENT00829,Singh Enterprises Ltd,Private Limited,REG275394,2005-11-27,7459,Vanuatu,High,Mining,High,Fatima Singh,Nigerian,4,0,0,0,0,0,1,1,19,5,1,10,306.49,91.48,32.05,0,Sarah Nair,0,3,1,100,1,0,0,2,20.44,40,94.97866136776996,3.498021566297695,3,100.0,High,1
ENT00830,Mehta Holdings LLP,Public Limited,REG130336,2018-04-01,2951,Australia,Low,IT Services,Low,Deepika Mehta,Indian,1,1,0,0,0,0,0,0,1,2,0,0,120.02,13.8,78.62,0,Rajesh Nair,0,1,1,0,0,1,1,3,8.08,0,13.465735902799727,4.377265317572172,0,0.0,Low,0
ENT00831,Kumar Group LLP,Partnership,REG195590,2022-11-29,1248,Belize,High,Logistics,Low,Ananya Gupta,British,5,0,1,0,0,0,1,0,12,3,0,0,3.73,1.0,0.73,0,Sarah Chen,1,20,0,100,1,0,1,1,3.42,70,57.82474678730768,0.5481214085096876,3,100.0,High,1
ENT00832,Mehta Enterprises Ltd,Sole Proprietor,REG633791,2016-01-16,3757,Germany,Low,IT Services,Low,Sunita Mehta,UAE,1,1,0,0,0,0,0,0,2,1,0,0,236.64,61.49,52.17,0,Carlos Singh,0,2,1,0,0,1,1,4,10.29,0,10.49306144334055,3.973494327516247,0,0.0,Low,0
ENT00833,Williams Holdings LLP,Partnership,REG767207,2012-03-20,5154,Germany,Low,Education,Low,Ananya Mehta,UAE,1,1,0,0,0,0,0,0,1,1,0,0,488.58,109.87,158.97,0,Rajesh Williams,0,3,1,0,0,1,1,1,14.12,0,8.465735902799727,5.0749862976535045,0,0.0,Low,0
ENT00834,Chen Capital Ltd,Public Limited,REG644036,2009-12-02,5993,Dubai,Medium,Import/Export,Medium,Arun Williams,British,1,1,0,0,0,0,0,0,2,1,0,0,133.64,29.03,46.55,0,Ananya Mehta,0,1,1,27,0,2,2,3,16.42,0,10.49306144334055,3.8617817889913995,0,0.0,Low,0
ENT00835,Kumar Holdings Ltd,Public Limited,REG235168,2021-04-17,1839,Germany,Low,Education,Low,Fatima Chen,Nigerian,1,1,0,0,0,0,0,0,0,2,0,0,175.88,62.74,12.34,0,Sunita Singh,0,1,1,0,0,1,1,3,5.04,0,10.0,2.590767040487478,0,0.0,Low,0
ENT00836,Sharma Ventures LLP,Trust,REG830660,2015-09-01,3894,Panama,High,Mining,High,Sarah Iyer,UAE,4,1,0,0,1,1,0,1,18,3,0,0,339.93,67.36,137.85,0,Priya Mehta,0,3,0,100,1,0,0,5,10.67,0,54.7221948958322,4.933394213752808,3,100.0,High,1
ENT00837,Williams Group Ltd,LLP,REG866153,2007-04-11,6959,Canada,Low,Logistics,Low,Rajesh Al-Farsi,Indian,2,1,0,0,0,0,0,0,1,2,0,0,434.85,94.4,151.65,0,John Gupta,0,3,1,0,0,1,1,0,19.07,0,13.465735902799727,5.028147719180887,0,0.0,Low,0
ENT00838,Mehta Ventures Ltd,Private Limited,REG470374,2016-05-12,3640,Australia,Low,Gambling,High,Deepika Reddy,UAE,6,1,0,0,0,0,0,0,16,6,0,0,396.14,78.91,159.41,0,Ananya Al-Farsi,1,10,1,35,1,1,0,2,9.97,0,44.16606672028108,5.07773303762875,1,100.0,High,1
ENT00839,Singh Ventures Ltd,Sole Proprietor,REG992728,2019-02-23,2623,Japan,Low,Education,Low,John Al-Farsi,British,1,1,0,0,0,0,0,0,3,2,0,0,272.93,91.44,1.39,0,Priya Nair,0,3,1,0,0,1,1,4,7.19,0,16.931471805599454,0.8712933659434192,0,0.0,Low,0
ENT00840,Chen Capital Ltd,Private Limited,REG682087,2010-04-28,5846,Belize,High,Logistics,Low,Sarah Gupta,Indian,5,0,0,0,0,0,0,0,18,5,0,0,332.32,47.16,190.84,0,Carlos Chen,1,19,0,75,1,0,1,2,16.02,40,39.7221948958322,5.256661691279204,2,100.0,High,1
ENT00841,Williams Ventures Ltd,Private Limited,REG935212,2011-05-02,5477,Canada,Low,IT Services,Low,Arun Mehta,Russian,1,1,0,0,0,0,0,0,0,1,0,0,407.94,40.9,285.24,0,John Iyer,0,3,1,0,0,1,1,2,15.01,0,5.0,5.6568306197604095,0,0.0,Low,0
ENT00842,Kumar Trading LLP,Partnership,REG182483,2023-09-23,950,Japan,Low,Import/Export,Medium,Mohammed Al-Farsi,Russian,1,1,0,0,0,0,0,0,3,1,0,0,188.69,57.56,16.01,0,Priya Kumar,0,3,1,12,0,1,2,1,2.6,0,11.931471805599454,2.8338014064077703,0,0.0,Low,0
ENT00843,Gupta Trading Ltd,Trust,REG482445,2009-01-15,6314,Japan,Low,Retail,Low,Carlos Al-Farsi,Cayman,2,1,0,0,0,0,0,0,1,2,0,0,172.55,21.15,109.1,0,Mohammed Gupta,0,3,1,0,0,1,1,5,17.3,0,13.465735902799727,4.701389043728634,0,0.0,Low,0
ENT00844,Chen Group LLP,LLP,REG883246,2006-09-13,7169,Germany,Low,Retail,Low,John Chen,Cayman,2,1,0,0,0,0,0,0,4,2,0,0,366.16,46.95,225.31,0,Ananya Chen,0,2,1,0,0,1,1,0,19.64,0,18.0471895621705,5.421905740792655,0,0.0,Low,0
ENT00845,Nair Trading LLP,LLP,REG309244,2009-06-14,6164,British Virgin Islands,High,Arms & Defense,High,Arun Mehta,American,3,1,0,0,0,0,0,0,11,4,1,8,369.73,65.53,173.14,0,Carlos Al-Farsi,0,1,0,85,1,0,0,0,16.89,0,32.42453324894,5.159859573400469,2,100.0,High,1
ENT00846,Al-Farsi Ventures Ltd,Public Limited,REG116743,2020-05-04,2187,Germany,Low,Logistics,Low,Rajesh Iyer,Cayman,2,1,0,0,0,0,0,0,2,2,0,0,334.02,107.99,10.05,0,Mohammed Nair,0,3,1,0,0,1,1,3,5.99,0,15.49306144334055,2.402430427963762,0,0.0,Low,0
